Region.hospital,Facility,Dist.to.reg.hosp,tier,Longitude,Latitude ,region,district,xpert,unitID
Tamale Teaching Hospital,Jimle Health Centre,0.340764,6,-0.4828,9.40029,Northern,Mion,no,0
Sunyani Regional Hospital,Jinjini Health Centre,0.347357,6,-2.64642,7.44656,Bono,Berekum West,no,0
Wa Regional Hospital,Jirapa Urban Health Centre,0.487333,6,-2.6987,10.5402,Upper West,Jirapa,no,0
Sefwi Wiawso Hospital,JJ Nkwanta CHPS,0.50482,7,-2.98582,6.28076,Western North,Juaboso,no,0
Wa Regional Hospital,Jonga CHPS,0.274669,7,-2.25044,10.0326,Upper West,Wa East,no,0
Komfo Anokye Teaching Hospital,Juaben Government Hospital,0.246222,4,-1.41368,6.81689,Ashanti,Juaben,yes,0
Sefwi Wiawso Hospital,Juaboso Government Hospital,0.364251,4,-2.82972,6.33418,Western North,Juaboso,yes,0
REGIONAL HOSPITA KOFORIDUA,Juapong Health Centre,0.429452,6,0.1406,6.25848,Volta,North Tongu,no,0
Komfo Anokye Teaching Hospital,Juaso District Hospital,0.521183,4,-1.12086,6.58265,Ashanti,Asante Akim South,no,0
REGIONAL HOSPITA KOFORIDUA,Jubilee Hospital (BIC),0.735332,5,-0.974523,5.93494,Eastern,Birim Central,no,0
Cape Coast Teaching Hospital,Jukwa Health Centre,0.181266,6,-1.33306,5.25983,Central,Twifo-Hemang Lower Denkyira,no,0
Sefwi Wiawso Hospital,Jukwa Heman CHPS,0.410608,7,-2.16982,5.95304,Western,Wassa Amenfi East,no,0
REGIONAL HOSPITA KOFORIDUA,Jumapo Health Centre,0.0684104,6,-0.3,6.15,Eastern,New Juaben North,no,0
Effia Nkwanta Regional Hospital,K9 Comminity CHPS,0.28567,7,-1.95023,5.12248,Western,Mpohor,no,0
Goaso Municipal Hospital,Kaase  Health Centre,0.640108,4,-3.15232,6.85936,Western North,Bia East,no,0
REGIONAL HOSPITA KOFORIDUA,Kade Govt Hospital,0.582513,4,-0.83969,6.10046,Eastern,Kwaebibirem,yes,0
REGIONAL HOSPITA KOFORIDUA,Kadewaso CHPS,0.657281,7,-0.824154,6.42916,Eastern,Atiwa East,no,0
Dambai Health Centre,Kadjebi Health Centre,0.603285,6,0.47355,7.5339,Oti,Kadjebi,no,0
Dambai Health Centre,Kajaji Health Centre,0.495902,6,-0.220275,7.78052,Bono East,Sene East,no,0
Tamale Teaching Hospital,Kalpohin Health Centre,0.0284501,6,-0.82481,9.42159,Northern,Sagnarigu,no,0
Bolgatanga Regional Hospital,Kandiga Health Centre,0.135464,4,-0.96189,10.8989,Upper East,Kasena-Nankana West,no,0
Dambai Health Centre,Kandin Health Centre,1.16623,6,0.45278,9.1998,Northern,Tatale-Sangule,no,0
Ridge Hospital,Kaneshie Polyclinic,0.0536938,5,-0.252056,5.5691,Greater Accra,Accra Metro,no,0
Bolgatanga Regional Hospital,Kanjarga Health Centre,0.588626,6,-1.36442,10.5011,Upper East,Builsa South,no,0
Baptist Hospital,Karaga District Hospital,0.597075,4,-0.42901,9.92595,Northern,Karaga,no,0
Sefwi Wiawso Hospital,Karlo CHPS,0.521802,7,-3.00038,6.13333,Western North,Suaman,no,0
Wa Regional Hospital,Karni Central Clinic,0.595715,6,-2.63989,10.6704,Upper West,Lambussie,no,0
Ridge Hospital,Kasoa Polyclinic,0.229446,4,-0.42649,5.53377,Central,Awutu Senya East,yes,0
Ho Teaching Hospital,Kasseh Health Centre,0.706898,6,0.52294,5.89665,Greater Accra,Ada East,no,0
Wa Regional Hospital,Kassena Nankana CHPS,0.924027,7,-1.9955,10.8479,Upper East,Kasena-Nankana,no,0
Ridge Hospital,Katamanso Clinic,0.219993,4,-0.08379,5.74971,Greater Accra,Kpone-Katamanso,no,0
Bolgatanga Regional Hospital,Katanga CHPS,0.0681333,7,-0.79488,10.82,Upper East,Bolgatanga East,no,0
Bolgatanga Regional Hospital,Katiu CHPS,0.479713,7,-1.34036,10.8418,Upper East,Kasena-Nankana West,no,0
Bolgatanga Regional Hospital,Kayoro Health Centre,0.497275,6,-1.33004,10.9752,Upper East,Kasena-Nankana West,no,0
Goaso Municipal Hospital,Kenyasi Health Centre,0.216143,4,-2.3857,6.97533,Ahafo,Asutifi North,no,0
Ho Teaching Hospital,Keta Municipal Hospital,0.87059,4,0.98164,5.88784,Volta,Keta,yes,0
Ho Teaching Hospital,Ketu South District Hospital,0.848067,4,1.18017,6.11752,Volta,Ketu South,yes,0
REGIONAL HOSPITA KOFORIDUA,Kia Green Light Health Centre,0.328696,6,-0.4938,6.3248,Eastern,Fanteakwa South,no,0
REGIONAL HOSPITA KOFORIDUA,Kibi Government Hospital,0.305838,4,-0.55463,6.16782,Eastern,Abuakwa South,yes,0
Tamale Teaching Hospital,Kings Medical Centre,0.45568,4,-0.97912,9.82145,Northern,Kumbungu,no,0
Holy Family Hospital,Kintampo District Hospital,0.490506,4,-1.7312,8.05098,Bono East,Kintampo North,yes,0
Holy Family Hospital,Kintampo South District Hospital,0.32901,4,-1.7731,7.8905,Bono East,Kintampo South,no,0
Cape Coast Teaching Hospital,Kissi Health Centre,0.265402,6,-1.50598,5.08749,Central,Komenda-Edna-Eguafo-Abirem,no,0
REGIONAL HOSPITA KOFORIDUA,Klo-Agogo (yilo Krobo) Polyclinic,0.155254,5,-0.226347,6.2488,Eastern,Yilo-Krobo,no,0
Komfo Anokye Teaching Hospital,KNUST Hospital,0.0566786,5,-1.57366,6.68632,Ashanti,Oforikrom,yes,0
Wa Regional Hospital,Ko Polyclinic,0.733531,4,-2.72994,10.7897,Upper West,Nandom,no,0
Holy Family Hospital,Kobreso Health Centre,0.346798,6,-1.83497,7.27774,Ashanti,Offinso North,no,0
REGIONAL HOSPITA KOFORIDUA,Kofi Pare Health Centre,0.3725,6,-0.58333,5.91667,Eastern,West Akim,no,0
Sefwi Wiawso Hospital,Kofikrom SDA Hospital,0.435068,7,-2.90094,6.34415,Western North,Juaboso,no,0
REGIONAL HOSPITA KOFORIDUA,Koforidua Poly Clinic,0.00226845,4,-0.25814,6.09458,Eastern,New Juaben South,no,0
REGIONAL HOSPITA KOFORIDUA,Koforidua SDA Hospital,0.00747433,7,-0.264636,6.09729,Eastern,New Juaben South,no,0
Ridge Hospital,Kojo Ashong Community Clinic,0.255123,7,-0.4002,5.7188,Greater Accra,Ga West,no,0
Wa Regional Hospital,Kojokperi Health Centre,0.39675,6,-2.23234,10.3605,Upper West,Daffiama-Bussie-Issa,no,0
Effia Nkwanta Regional Hospital,Kojokrom (sekondi Takoradi) CHPS,0.0427107,7,-1.72629,4.96287,Western,Sekondi-Takoradi,no,0
Dambai Health Centre,Kojokrom (Sene) Health Centre,0.457227,7,-0.170769,7.77886,Bono East,Sene East,no,0
Sunyani Regional Hospital,Kokoa Health Centre,0.607538,6,-2.64639,7.85376,Bono,Jaman North,no,0
Cape Coast Teaching Hospital,Kokofu CHPS,0.583391,7,-0.82406,5.51162,Central,Gomoa West,no,0
Komfo Anokye Teaching Hospital,Kokofu General Hospital,0.224563,5,-1.52443,6.49913,Ashanti,Bekwai,no,0
Ridge Hospital,Kokrobite Health Centre,0.181984,6,-0.37038,5.5015,Greater Accra,Ga South,no,0
Bolgatanga Regional Hospital,Kologo Health Centre,0.230275,6,-1.0789,10.7306,Upper East,Kasena-Nankana,no,0
REGIONAL HOSPITA KOFORIDUA,Kom  Health Centre,0.232706,7,-0.17076,5.88058,Eastern,Akwapim South,no,0
Cape Coast Teaching Hospital,Komenda Health Centre,0.257018,6,-1.49301,5.0528,Central,Komenda-Edna-Eguafo-Abirem,no,0
Public Health Zonal Lab1,Komfo Anokye Teaching Hospital,0.0636917,3,-1.62917,6.69777,Ashanti,Kumasi,yes,0
Bolgatanga Regional Hospital,Kongo Logre Clinic,0.165906,7,-0.69847,10.8363,Upper East,Nabdam,no,0
Komfo Anokye Teaching Hospital,Konongo - Odumasi Government Hospital,0.418313,4,-1.21737,6.62424,Ashanti,Asante Akim Central,yes,0
Sunyani Regional Hospital,Koraso Health Center,0.341599,6,-2.62695,7.48251,Bono,Berekum,no,0
Ridge Hospital,Korle-bu Teaching Hospital,0.0376363,5,-0.22712,5.53738,Greater Accra,Accra Metro,yes,0
Cape Coast Teaching Hospital,Kormantse Clinic,0.186568,7,-1.08192,5.201,Central,Mfantsiman,no,0
Ridge Hospital,Kotoku Health Centre,0.237104,7,-0.35019,5.74467,Greater Accra,Ga West,no,0
Cape Coast Teaching Hospital,Kotokye CHPS,0.772114,7,-1.59416,5.79029,Central,Twifo-Ati-Mokwa,no,0
REGIONAL HOSPITA KOFORIDUA,Kotoso RH Clinic,0.742019,7,-0.640461,6.73201,Eastern,Kwahu East,no,0
Tamale Teaching Hospital,Kpalbotabu Health Centre,1.25298,6,0.42942,9.40616,Northern,Tatale-Sangule,no,0
Dambai Health Centre,Kpandai  District Hospital,0.442384,4,-0.01138,8.46017,Northern,Kpandai,no,0
Ho Teaching Hospital,Kpando Health Centre,0.436396,6,0.28993,6.99314,Volta,Kpando,no,0
Dambai Health Centre,Kpassa Health Centre,0.450025,4,0.31394,8.49597,Oti,Nkwanta North,yes,0
Tamale Teaching Hospital,Kpatinga Health Centre,0.66985,6,-0.26769,9.76705,Northern,Gushiegu,no,0
Ho Teaching Hospital,Kpedze  Polyclinic,0.232333,4,0.49065,6.83475,Volta,Ho West,no,0
Ho Teaching Hospital,Kpetoe Health Centre,0.216179,6,0.69357,6.54767,Volta,Agortime-Ziope,no,0
Baptist Hospital,Kpikpira CHPS,0.401876,7,-0.08386,10.8061,Upper East,Tempane,no,0
Ridge Hospital,Kpone Polyclinic,0.288174,6,0.05831,5.69231,Greater Accra,Kpone-Katamanso,no,0
REGIONAL HOSPITA KOFORIDUA,Kpong Health Centre,0.328226,6,0.06667,6.15,Eastern,Lower Manya-Krobo,no,0
REGIONAL HOSPITA KOFORIDUA,Kpong West CHPS,0.328226,7,0.06667,6.15,Eastern,Lower Manya-Krobo,no,0
REGIONAL HOSPITA KOFORIDUA,Kporgunor CHPS,0.251259,7,-0.012357,6.1531,Eastern,Lower Manya-Krobo,no,0
Dambai Health Centre,Krachi Hospital,0.363419,4,-0.05728,7.79473,Oti,Krachi West,yes,0
Ridge Hospital,Krispol City CHPS,0.256241,7,-0.45389,5.53782,Central,Awutu Senya East,no,0
Holy Family Hospital,Krobo Memorial Health Centre,0.424222,6,-1.57397,7.39578,Bono East,Techiman North,no,0
Bolgatanga Regional Hospital,Kubori Health Centre,0.790624,6,-1.296,10.1468,North East,Mamprugu-Moagduri,no,0
Ho Teaching Hospital,Kudi Kope CHPS,0.431109,7,0.07359,6.47196,Eastern,Asuogyaman,no,0
REGIONAL HOSPITA KOFORIDUA,Kukua CHPS,0.124293,7,-0.328475,5.99482,Eastern,Suhum,no,0
Wa Regional Hospital,Kulfuo Health Centre,0.7858,6,-1.93469,10.6116,Upper West,Sissala East,no,0
Baptist Hospital,Kulungungu Health Centre,0.646096,6,-0.20955,11.1466,Upper East,Pusiga,no,0
Cape Coast Teaching Hospital,Kumasi CHPS,0.5314,7,-0.79868,5.39805,Central,Gomoa West,no,0
Komfo Anokye Teaching Hospital,Kumasi South Hospital,0.0630387,4,-1.5864,6.65146,Ashanti,Asokwa,yes,0
Komfo Anokye Teaching Hospital,Kumawu Government Polyclinic,0.419607,4,-1.27,6.91472,Ashanti,Sekyere Kumawu,no,0
Bolgatanga Regional Hospital,Kumbosco CHPS,0.0474173,7,-0.81483,10.8016,Upper East,Bolgatanga East,no,0
Tamale Teaching Hospital,Kumbungu Health Centre,0.207649,6,-0.94861,9.55889,Northern,Kumbungu,no,0
Wa Regional Hospital,Kundungu Health Centre,0.772062,6,-1.74894,10.1321,Upper West,Wa East,no,0
Bolgatanga Regional Hospital,Kunkwa Health Centre,0.471632,6,-1.12401,10.4155,North East,Mamprugu-Moagduri,no,0
Cape Coast Teaching Hospital,Kuntanase CHPS,0.606989,7,-0.91667,5.61667,Central,Asikuma-Odoben-Brakwa,no,0
Komfo Anokye Teaching Hospital,Kuntanase Government Hospital,0.218262,4,-1.47899,6.53939,Ashanti,Bosomtwe,no,0
Tamale Teaching Hospital,Kusawgu Health Centre,0.298823,6,-1.05046,9.1988,Savannah,Central Gonja,no,0
REGIONAL HOSPITA KOFORIDUA,Kwabeng (atiwa) Health Centre,0.393421,6,-0.58333,6.31667,Eastern,Atiwa East,no,0
Komfo Anokye Teaching Hospital,Kwadaso SDA Hospital,0.0294395,5,-1.65855,6.69964,Ashanti,Kwadaso,no,0
Cape Coast Teaching Hospital,Kwadoegya CHPS,0.285704,7,-1.14967,5.37433,Central,Abura-Asebu-Kwamankese,no,0
REGIONAL HOSPITA KOFORIDUA,Kwahu Amanfrom CHPS,0.748332,7,-0.742837,6.66598,Eastern,Kwahu South,no,0
REGIONAL HOSPITA KOFORIDUA,Kwahu Government Hospital,0.67996,4,-0.73426,6.58115,Eastern,Kwahu South,yes,0
REGIONAL HOSPITA KOFORIDUA,Kwahu Jejeti Health Centre,0.555536,6,-0.6691,6.4694,Eastern,Kwahu West,no,0
Komfo Anokye Teaching Hospital,Kwahu Praso Presby Health Centre,0.733666,6,-0.9,6.61667,Eastern,Kwahu East,no,0
REGIONAL HOSPITA KOFORIDUA,Kwakyekrom CHPS,0.246805,7,-0.30266,5.85406,Eastern,Nsawam-Adoagyiri,no,0
Cape Coast Teaching Hospital,Kwaman CHPS,0.593607,7,-0.85164,5.55165,Central,Agona West,no,0
Cape Coast Teaching Hospital,Kwamankese CHPS,0.236508,7,-1.09564,5.29015,Central,Abura-Asebu-Kwamankese,no,0
Sunyani Regional Hospital,Kwameasua Presby Health Centre,0.560257,6,-2.86999,7.27431,Bono,Dormaa Municipal,no,0
Komfo Anokye Teaching Hospital,Kwanwoma Health Centre,0.0693859,6,-1.63524,6.62865,Ashanti,Atwima Kwanwoma,no,0
Cape Coast Teaching Hospital,Kwanyako (Ajumako Enyan Esiam) Community Clinic,0.505395,6,-0.8734,5.4504,Central,Ajumako-Enyan-Essiam,no,0
Ridge Hospital,Kwanyako Health Centre,0.439563,6,-0.63747,5.59034,Central,Agona East,no,0
Goaso Municipal Hospital,Kwapong Health Center,0.187952,7,-2.48333,6.61667,Ahafo,Asunafo South,no,0
Cape Coast Teaching Hospital,Kwaprow  CHPS,0.0579351,7,-1.29436,5.12637,Central,Cape Coast,no,0
Sefwi Wiawso Hospital,Kwasikrom (Bodi) Health Center,0.472066,4,-2.95651,6.18984,Western North,Bodi,no,0
Sunyani Regional Hospital,Kwatire Polyclinic,0.0425131,4,-2.30017,7.38519,Bono,Sunyani West,no,0
Effia Nkwanta Regional Hospital,Kwesimintim Hospital,0.0386029,4,-1.78232,4.91637,Western,Effia-Kwesimintsim,no,0
Komfo Anokye Teaching Hospital,Kyekyewere Health Centre,0.782815,6,-1.67974,5.91659,Central,Upper Denkyira East,no,0
Ridge Hospital,Kyeremase CHPS,0.584229,7,-0.762655,5.71516,Eastern,Asene Manso Akroso,no,0
Ridge Hospital,La General Hospital,0.0331754,4,-0.16631,5.55552,Greater Accra,La-Dade-Kotopon,yes,0
Wa Regional Hospital,Lambussie Polyclinic,0.784616,4,-2.71506,10.8468,Upper West,Lambussie,no,0
Ridge Hospital,Lamptey Mills CHPS,0.257292,7,-0.450557,5.50905,Central,Awutu Senya East,no,0
Ridge Hospital,Lapaz Community Hopital,0.0714878,5,-0.253321,5.60843,Greater Accra,Okai Koi North,yes,0
REGIONAL HOSPITA KOFORIDUA,Larbikrom  CHPS,0.374591,7,-0.62392,6.17298,Eastern,Atiwa West,no,0
REGIONAL HOSPITA KOFORIDUA,Larteh Health Centre,0.244893,6,-0.07314,5.93509,Eastern,Akwapim North,no,0
Wa Regional Hospital,Lassia Tuolu Health Centre,0.262842,6,-2.60251,9.83749,Upper West,Wa West,no,0
Wa Regional Hospital,Lawra Hospital,0.666959,5,-2.88766,10.6432,Upper West,Lawra,yes,0
Ridge Hospital,Lebanon Community Hospital,0.212103,5,-0.05773,5.72056,Greater Accra,Kpone-Katamanso,no,0
Ridge Hospital,LEKMA Hospital,0.0884853,4,-0.11998,5.60237,Greater Accra,Ledzokuku,yes,0
Ridge Hospital,LEKMA Polyclinic,0.124918,4,-0.07896,5.5974,Greater Accra,Krowor,no,0
Ridge Hospital,Lekpongunor CHPS,0.562038,7,0.317,5.7854,Greater Accra,Ningo Prampram,no,0
Ho Teaching Hospital,Logba Vuinta Health Centre,0.321474,6,0.46091,6.92311,Volta,Afadjato South,no,0
Wa Regional Hospital,Loggu Health Centre,0.247312,6,-2.35382,9.90349,Upper West,Wa East,no,0
Ho Teaching Hospital,Lolobi Kumasi Health Centre,0.616111,6,0.53333,7.21667,Oti,Hohoe,no,0
Ridge Hospital,Lome CHPS,0.554334,7,-0.752802,5.5427,Central,Gomoa Central,no,0
Dambai Health Centre,Lungni Health Centre,0.528827,4,-0.00315,8.55814,Northern,Nanumba South,no,0
REGIONAL HOSPITA KOFORIDUA,Maame Krobo Health Centre,0.690835,4,-0.504067,6.74186,Eastern,Kwahu Afram Plains South,no,0
Ridge Hospital,Maamobi General Hospital,0.029316,4,-0.198776,5.5915,Greater Accra,Ayawaso North,no,0
Ridge Hospital,MAB International Clinic,0.0699424,7,-0.25664,5.60152,Greater Accra,Ablekuma North,no,0
Effia Nkwanta Regional Hospital,Madamfo Specialist Centre,0.0639046,7,-1.69435,4.96382,Western,Sekondi-Takoradi,no,0
Ridge Hospital,Madina Polyclinic (Kekele),0.120947,4,-0.16741,5.67898,Greater Accra,La-Nkwantanang-Madina,yes,0
Ridge Hospital,Madina Polyclinic (Rawlings Circle),0.110559,5,-0.16515,5.66749,Greater Accra,La-Nkwantanang-Madina,no,0
Ho Teaching Hospital,Mafi-Kumase Health Centre,0.338325,6,0.5713,6.27551,Volta,Central Tongu,no,0
Ridge Hospital,Mallam Demonstration Clinic,0.101828,7,-0.29943,5.57782,Greater Accra,Weija-Gbawe,no,0
Sefwi Wiawso Hospital,Mampong (WAE) Health Centre,0.383691,6,-2.14759,6.03364,Western,Wassa Amenfi East,no,0
Cape Coast Teaching Hospital,Mampong CHPS,0.523496,7,-1.55507,5.52251,Central,Twifo-Ati-Mokwa,no,0
Effia Nkwanta Regional Hospital,Mampong CHPS (mpohor),0.192182,7,-1.9137,5.01544,Western,Mpohor,no,0
Komfo Anokye Teaching Hospital,Mampong Government Hospital,0.409883,4,-1.40691,7.04216,Ashanti,Asante Mampong,yes,0
REGIONAL HOSPITA KOFORIDUA,Mampong Urban CHPS,0.398051,7,-0.53333,6.38333,Eastern,Atiwa East,no,0
Komfo Anokye Teaching Hospital,Mamponteng Hospital,0.105451,7,-1.56753,6.78333,Ashanti,Kwabre East,no,0
Ridge Hospital,Mamprobi Hospital,0.0521216,5,-0.24516,5.53834,Greater Accra,Accra Metro,no,0
Cape Coast Teaching Hospital,Mando Health Centre,0.417668,7,-0.930498,5.38291,Central,Ajumako-Enyan-Essiam,no,0
REGIONAL HOSPITA KOFORIDUA,Mangoase (AKN) Health Centre,0.152762,6,-0.3,5.95,Eastern,Ayensuano,no,0
Ho Teaching Hospital,Mangoase (asuogyaman) CHPS,0.36133,7,0.16054,6.44239,Eastern,Asuogyaman,no,0
Ridge Hospital,Manhean Polyclinic,0.238967,5,0.02428,5.64783,Greater Accra,Tema,no,0
Komfo Anokye Teaching Hospital,Manhyia Government Hospital,0.0176997,4,-1.61223,6.7029,Ashanti,Kumasi,no,0
Cape Coast Teaching Hospital,Mankessim Health Centre,0.276503,6,-1.01841,5.26758,Central,Mfantsiman,no,0
Ridge Hospital,Mankoadze CHPS,0.544944,7,-0.686,5.31803,Central,Gomoa West,no,0
Komfo Anokye Teaching Hospital,Mankranso Government Hospital,0.26423,4,-1.86281,6.82118,Ashanti,Ahafo Ano South West,no,0
Ridge Hospital,Mankrong Health Centre,0.435802,6,-0.6206,5.6718,Central,Agona East,no,0
Ridge Hospital,Manna Mission Hospital,0.10065,5,-0.10872,5.60706,Greater Accra,Ledzokuku,no,0
Sefwi Wiawso Hospital,Mansiso CHPS,0.730332,7,-1.93728,5.7331,Western,Wassa Amenfi East,no,0
Sefwi Wiawso Hospital,Manso Amenfi Health Centre,0.626195,6,-2.25837,5.63233,Western,Wassa Amenfi Central,no,0
Ridge Hospital,Manso CHPS,0.513847,7,-0.707791,5.49163,Eastern,Gomoa Central,no,0
Effia Nkwanta Regional Hospital,Manso Community Clinic,0.178909,7,-1.83299,5.07976,Western,Mpohor,no,0
Cape Coast Teaching Hospital,Manso Health Centre,0.426704,4,-1.16765,5.52398,Central,Assin South,no,0
Komfo Anokye Teaching Hospital,Manso Nkwanta Government Polyclinic,0.349752,7,-1.8879,6.46243,Ashanti,Amansie West,no,0
Cape Coast Teaching Hospital,Mansokwa CHPS,0.594367,7,-0.85879,5.55876,Central,Agona West,no,0
Bolgatanga Regional Hospital,Manyoro CHPS,0.187167,7,-0.9833,10.95,Upper East,Kasena-Nankana,no,0
REGIONAL HOSPITA KOFORIDUA,Marfo Health Centre,0.275831,6,-0.40458,5.86349,Eastern,Ayensuano,no,0
Ho Teaching Hospital,Margret Marquart Catholic Hospital,0.436772,4,0.30306,6.99982,Volta,Kpando,yes,0
Bolgatanga Regional Hospital,Martyrs of Uganda Health Centre,0.170729,6,-0.942389,10.9581,Upper East,Kasena-Nankana West,no,0
Ho Teaching Hospital,Mater Ecclesiae Clinic,0.0841123,7,0.40798,6.56749,Volta,Ho,no,0
Komfo Anokye Teaching Hospital,Maternal and Child Health Hospital,0.00591804,5,-1.62886,6.69186,Ashanti,Kumasi,no,0
Dambai Health Centre,Mathias Hospital Yeji,0.300446,4,-0.065508,8.22828,Bono East,Sene East,yes,0
Ridge Hospital,Mayera Faase Health Centre,0.173841,6,-0.27017,5.7207,Greater Accra,Ga West,no,0
Tamale Teaching Hospital,Mbanaayili CHPS,0.118677,7,-0.916667,9.46667,Northern,Kumbungu,no,0
REGIONAL HOSPITA KOFORIDUA,Medical Village Health Center,0.0220506,6,-0.24987,6.07584,Eastern,New Juaben South,no,0
Ridge Hospital,Megavest Medical Centre,0.0552419,7,-0.247226,5.58878,Greater Accra,Accra Metro,no,0
Ridge Hospital,Mensakrom Health Centre,0.526765,6,-0.7239,5.60415,Central,Agona East,no,0
Ridge Hospital,Mepom Health Centre,0.458106,6,-0.6,5.78333,Eastern,Upper West Akim,no,0
Cape Coast Teaching Hospital,Mercy Women Catholic Hospital,0.270477,5,-1.01739,5.25571,Central,Mfantsiman,no,0
Sefwi Wiawso Hospital,Meretweso CHPS,0.705495,7,-1.8511,5.90669,Central,Upper Denkyira East,no,0
Komfo Anokye Teaching Hospital,Methodist Faith Healing Hospital,0.170122,5,-1.54953,6.8481,Ashanti,Afigya Kwabre South,yes,0
Wa Regional Hospital,Metteu CHPS,0.359303,7,-2.60207,9.73721,Upper West,Wa West,no,0
Goaso Municipal Hospital,Mim Health Centre,0.112174,7,-2.56114,6.90412,Ahafo,Asunafo North,no,0
Bolgatanga Regional Hospital,Mirigu CHPS,0.167168,7,-0.99618,10.9071,Upper East,Kasena-Nankana West,no,0
Baptist Hospital,Mognori Health Centre,0.603442,6,-0.27667,11.1165,Upper East,Bawku Municipal,no,0
Cape Coast Teaching Hospital,Mokwa Health Centre,0.700891,6,-1.60497,5.70266,Central,Twifo-Ati-Mokwa,no,0
Cape Coast Teaching Hospital,Moree Health Centre,0.0531382,6,-1.19931,5.1365,Central,Abura-Asebu-Kwamankese,no,0
Komfo Anokye Teaching Hospital,Moseaso CHPS,0.279669,7,-1.85395,6.53137,Western,Amansie West,no,0
REGIONAL HOSPITA KOFORIDUA,Moseaso(atiwa) CHPS,0.391934,7,-0.546818,6.3607,Eastern,Atiwa East,no,0
St. Anne's Hospital,Mpaha Health Centre,0.579894,6,-1.31399,8.74571,Savannah,Central Gonja,no,0
Effia Nkwanta Regional Hospital,Mpohor Health Centre,0.157748,4,-1.89255,4.97879,Western,Mpohor,no,0
Ridge Hospital,Mpota CHPS,0.449077,7,-0.619268,5.40443,Central,Gomoa Central,no,0
Holy Family Hospital,Mt Olive Clinic,0.0220664,7,-1.92262,7.59623,Bono East,Techiman Municipal,no,0
Cape Coast Teaching Hospital,Mumford CHPS,0.505878,7,-0.7607,5.26225,Central,Gomoa West,no,0
Cape Coast Teaching Hospital,Mumford Health Centre,0.50212,6,-0.76443,5.26156,Central,Gomoa West,no,0
Cape Coast Teaching Hospital,Musunkwa CHPS,0.209512,7,-1.21875,5.31196,Central,Abura-Asebu-Kwamankese,no,0
Wa Regional Hospital,Naaha Health Centre,0.196706,7,-2.32969,10.1379,Upper West,Wa East,no,0
Wa Regional Hospital,Nabugubelle Health Centre,0.901198,6,-1.86694,10.7083,Upper West,Sissala East,no,0
Wa Regional Hospital,Nabulo Health Centre,0.829941,6,-1.79061,10.4835,Upper West,Sissala East,no,0
Ridge Hospital,Nadela Hospital,0.234816,5,-0.01408,5.70714,Greater Accra,Kpone-Katamanso,no,0
Wa Regional Hospital,Nadowli District Hospital,0.308655,4,-2.65847,10.3626,Upper West,Nadowli-Kaleo,yes,0
Baptist Hospital,Nafkolga CHPS,0.395896,7,-0.32841,10.9138,Upper East,Binduri,no,0
Effia Nkwanta Regional Hospital,Nagel Memorial  SDA Hospital,0.0313639,5,-1.76637,4.90174,Western,Sekondi-Takoradi,no,0
Bolgatanga Regional Hospital,Nakolo Health Centre,0.250064,6,-1.03707,10.986,Upper East,Kasena-Nankana West,no,0
Baptist Hospital,Nakom CHPS,0.57482,7,-0.09086,11.0245,Upper East,Pusiga,no,0
Bolgatanga Regional Hospital,Namolgo Clinic,0.159183,7,-0.71462,10.7471,Upper East,Talensi,no,0
Bolgatanga Regional Hospital,Namoo Health Centre,0.161648,6,-0.84775,10.9686,Upper East,Bongo,no,0
Effia Nkwanta Regional Hospital,Nana Hima Dekyi Hospital,0.240976,4,-1.94978,4.79799,Western,Ahanta West,no,0
Ridge Hospital,Nana Khadija CHPS,0.508186,7,-0.70634,5.53637,Central,Agona West,no,0
Sefwi Wiawso Hospital,Nananko CHPS,0.619108,7,-1.95491,5.89645,Western,Wassa Amenfi East,no,0
Wa Regional Hospital,Nandom Hospital,0.793039,5,-2.7722,10.8387,Upper West,Nandom,yes,0
Wa Regional Hospital,Nandom RCH Clinic,0.793868,7,-2.77391,10.839,Upper West,Nandom,no,0
Bolgatanga Regional Hospital,Nangodi Health Centre,0.208185,4,-0.66123,10.8631,Upper East,Nabdam,no,0
REGIONAL HOSPITA KOFORIDUA,Nankese Health Centre,0.120104,6,-0.377189,6.09162,Eastern,Suhum,no,0
Ridge Hospital,Narh-bita Hospital,0.211148,5,-0.01062,5.65793,Greater Accra,Tema,no,0
Cape Coast Teaching Hospital,Narkwa Polyclinic,0.328709,4,-0.928346,5.2049,Central,Ekumfi,no,0
Wa Regional Hospital,Naro CHPS,0.237607,7,-2.46513,10.3182,Upper West,Nadowli-Kaleo,no,0
Bolgatanga Regional Hospital,Navio CHPS,0.246421,7,-1.05128,10.9652,Upper East,Kasena-Nankana West,no,0
Bolgatanga Regional Hospital,Navrongo Health Centre,0.241407,6,-1.09025,10.8858,Upper East,Kasena-Nankana,no,0
Bolgatanga Regional Hospital,Nayagnia CHPS,0.194786,7,-1.03333,10.9,Upper East,Kasena-Nankana,no,0
Komfo Anokye Teaching Hospital,New Abirem Hospital,0.728325,4,-0.9975,6.33521,Eastern,Birim North,yes,0
Effia Nkwanta Regional Hospital,New Atuabo Community Clinic,0.461278,7,-1.97677,5.3228,Western,Tarkwa-Nsuaem,no,0
Ridge Hospital,New Crystal Clinic(Kakasunaka Branch),0.25404,7,-0.01428,5.73678,Greater Accra,Kpone-Katamanso,no,0
